time, flightMode, statIgniter1, statIgniter2, statIgniter3, statIgniter4, statAccelerometer, statBarometer, statGPS, statSD, temperature, altitude, altitude_ft, speed, acceleration, gps_fix, latitude, longitude, pitch, yaw, roll, batt1_mV, batt2_mV, batt3_mV
1174.658, 1, 0, 0, , , 1, 1, , 1, 19.26, -0.24, -0.8, 0.11, 0.98, 1, 47.98689651, -81.84856415, 4.12, 1.94, , , , 
1174.785, 1, 0, 0, , , 1, 1, , 1, 19.27, -0.23, -0.77, 0.05, 0.98, 1, 47.98689651, -81.84856415, 4.63, 2.13, , , , 
1174.929, 1, 0, 0, , , 1, 1, , 1, 19.27, -0.22, -0.74, 0.04, 0.98, 1, 47.98689651, -81.84856415, 4.38, 1.62, , , , 
1175.057, 1, 0, 0, , , 1, 1, , 1, 19.27, -0.22, -0.71, 0.03, 0.98, 1, 47.98689651, -81.84856415, 4.17, 1.62, , , , 
1175.313, 1, 0, 0, , , 1, 1, , 1, 19.25, -0.15, -0.5, 0.26, 0.98, 1, 47.98689651, -81.84856415, 4.2, 1.93, , , , 
1175.457, 1, 0, 0, , , 1, 1, , 1, 19.26, -0.13, -0.42, 0.16, 0.98, 1, 47.98689651, -81.84856415, 4.52, 2.02, , , , 
1175.585, 1, 0, 0, , , 1, 1, , 1, 19.26, -0.11, -0.36, 0.16, 0.98, 1, 47.98689651, -81.84856415, 4.59, 2.13, , , , 
1175.729, 1, 0, 0, , , 1, 1, , 1, 19.27, -0.1, -0.33, 0.06, 0.98, 1, 47.98689651, -81.84856415, 4.54, 2.08, , , , 
1176.065, 1, 0, 0, , , 1, 1, , 1, 19.28, -0.1, -0.32, 0.01, 0.98, 1, 47.98689651, -81.84856415, 4.58, 2.34, , , , 
1176.257, 1, 0, 0, , , 1, 1, , 1, 19.29, -0.09, -0.3, 0.04, 0.98, 1, 47.98689651, -81.84856415, 4.6, 2.11, , , , 
1176.513, 1, 0, 0, , , 1, 1, , 1, 19.29, -0.09, -0.3, 0, 0.98, 1, 47.98689651, -81.84856415, 4.77, 2.42, , , , 
1176.641, 1, 0, 0, , , 1, 1, , 1, 19.29, -0.09, -0.3, -0.01, 0.98, 1, 47.98689651, -81.84856415, 4.12, 2.28, , , , 
1176.801, 1, 0, 0, , , 1, 1, , 1, 19.3, -0.09, -0.31, -0.02, 0.98, 1, 47.98689651, -81.84856415, 5.2, 1.68, , , , 
1176.929, 1, 0, 0, , , 1, 1, , 1, 19.3, -0.09, -0.3, -0.02, 0.98, 1, 47.98689651, -81.84856415, 4.53, 1.91, , , , 
1177.185, 1, 0, 0, , , 1, 1, , 1, 19.3, -0.09, -0.3, -0.01, 0.98, 1, 47.98688889, -81.84856415, 4.33, 2.8, , , , 
1177.344, 1, 0, 0, , , 1, 1, , 1, 19.31, -0.09, -0.29, 0.01, 0.98, 1, 47.98688889, -81.84856415, 4.52, 2.28, , , , 
1177.456, 1, 0, 0, , , 1, 1, , 1, 19.31, -0.08, -0.28, 0.05, 0.98, 1, 47.98688889, -81.84856415, 5.08, 1.57, , , , 
1177.601, 1, 0, 0, , , 1, 1, , 1, 19.31, -0.08, -0.27, -0.02, 0.98, 1, 47.98688889, -81.84856415, 4.57, 1.77, , , , 
1177.728, 1, 0, 0, , , 1, 1, , 1, 19.31, -0.08, -0.28, -0.04, 0.98, 1, 47.98688889, -81.84856415, 3.95, 2.08, , , , 
1177.872, 1, 0, 0, , , 1, 1, , 1, 19.32, -0.09, -0.28, -0.05, 0.98, 1, 47.98688889, -81.84856415, 4.74, 1.93, , , , 
1178.08, 1, 0, 0, , , 1, 1, , 1, 19.32, -0.09, -0.29, 0.01, 0.98, 1, 47.98688889, -81.84856415, 4.66, 1.77, , , , 
1178.384, 1, 0, 0, , , 1, 1, , 1, 19.32, -0.09, -0.31, -0.01, 0.98, 1, 47.98688889, -81.84856415, 5.29, 2.31, , , , 
1178.657, 1, 0, 0, , , 1, 1, , 1, 19.33, -0.1, -0.33, -0.04, 0.98, 1, 47.98688889, -81.84856415, 4.79, 1.54, , , , 
1178.8, 1, 0, 0, , , 1, 1, , 1, 19.33, -0.1, -0.34, -0.02, 0.98, 1, 47.98688889, -81.84856415, 4.32, 2.05, , , , 
1178.944, 1, 0, 0, , , 1, 1, , 1, 19.33, -0.11, -0.35, -0.05, 0.98, 1, 47.98688889, -81.84856415, 4.74, 1.77, , , , 
1179.057, 1, 0, 0, , , 1, 1, , 1, 19.33, -0.11, -0.36, 0.01, 0.98, 1, 47.98688889, -81.84856415, 3.89, 2.59, , , , 
1179.2, 1, 0, 0, , , 1, 1, , 1, 19.34, -0.11, -0.37, -0.02, 0.98, 1, 47.98688889, -81.84856415, 4.91, 1.62, , , , 
1179.328, 1, 0, 0, , , 1, 1, , 1, 19.34, -0.12, -0.4, -0.1, 0.98, 1, 47.98688889, -81.84856415, 4.62, 2.72, , , , 
1179.473, 1, 0, 0, , , 1, 1, , 1, 19.34, -0.13, -0.43, -0.07, 0.98, 1, 47.98688889, -81.84856415, 5.03, 2.36, , , , 
1179.6, 1, 0, 0, , , 1, 1, , 1, 19.34, -0.14, -0.45, -0.05, 0.98, 1, 47.98688889, -81.84856415, 4.86, 2.02, , , , 
1179.744, 1, 0, 0, , , 1, 1, , 1, 19.34, -0.14, -0.47, -0.02, 0.98, 1, 47.98688889, -81.84856415, 4.49, 2.22, , , , 
1179.857, 1, 0, 0, , , 1, 1, , 1, 19.35, -0.15, -0.48, -0.06, 0.98, 1, 47.98688889, -81.84856415, 4.51, 1.7, , , , 
1180.016, 1, 0, 0, , , 1, 1, , 1, 19.35, -0.15, -0.5, -0.02, 0.98, 1, 47.98688889, -81.84856415, 4.04, 2.37, , , , 
1180.352, 1, 0, 0, , , 1, 1, , 1, 19.35, -0.16, -0.54, -0.04, 0.98, 1, 47.98688889, -81.84856415, 4.29, 2.25, , , , 
1180.512, 1, 0, 0, , , 1, 1, , 1, 19.36, -0.17, -0.56, -0.06, 0.98, 1, 47.98688889, -81.84856415, 5.01, 2.43, , , , 
1180.624, 1, 0, 0, , , 1, 1, , 1, 19.36, -0.17, -0.57, -0.04, 0.98, 1, 47.98688889, -81.84856415, 4.13, 2.63, , , , 
1180.8, 1, 0, 0, , , 1, 1, , 1, 19.37, -0.18, -0.58, -0.03, 0.98, 1, 47.98688889, -81.84856415, 4.77, 2.05, , , , 
1180.912, 1, 0, 0, , , 1, 1, , 1, 19.37, -0.18, -0.57, 0.04, 0.98, 1, 47.98688889, -81.84856415, 4.8, 2.02, , , , 
1181.088, 1, 0, 0, , , 1, 1, , 1, 19.37, -0.17, -0.57, 0.03, 0.98, 1, 47.98688889, -81.84856415, 4.55, 2.28, , , , 
1181.2, 1, 0, 0, , , 1, 1, , 1, 19.37, -0.17, -0.57, -0.04, 0.98, 1, 47.98688889, -81.84856415, 4.46, 1.77, , , , 
1181.887, 1, 0, 0, , , 1, 1, , 1, 19.39, -0.17, -0.56, 0, 0.98, 1, 47.98688889, -81.84856415, 5.66, 1.2, , , , 
1181.999, 1, 0, 0, , , 1, 1, , 1, 19.39, -0.18, -0.59, -0.08, 0.98, 1, 47.98688889, -81.84856415, 5.03, 2.99, , , , 
1182.16, 1, 0, 0, , , 1, 1, , 1, 19.39, -0.19, -0.61, -0.04, 0.99, 1, 47.98688889, -81.84856415, 1.33, 3.05, , , , 
1182.367, 1, 0, 0, , , 1, 1, , 1, 19.39, -0.2, -0.65, -0.03, 0.98, 1, 47.98688889, -81.84856415, 3.38, 2.19, , , , 
1182.655, 1, 0, 0, , , 1, 1, , 1, 19.4, -0.2, -0.67, -0.01, 0.98, 1, 47.98688889, -81.84856415, 4.91, 0.8, , , , 
1182.784, 1, 0, 0, , , 1, 1, , 1, 19.4, -0.2, -0.66, -0.01, 0.98, 1, 47.98688889, -81.84856415, 5.62, 1.14, , , , 
1182.912, 1, 0, 0, , , 1, 1, , 1, 19.4, -0.2, -0.65, 0.01, 0.98, 1, 47.98688889, -81.84856415, 3.9, 2.59, , , , 
1183.055, 1, 0, 0, , , 1, 1, , 1, 19.4, -0.2, -0.64, 0.03, 0.98, 1, 47.98688889, -81.84856415, 4.5, 2.23, , , , 
1183.216, 1, 0, 0, , , 1, 1, , 1, 19.4, -0.19, -0.62, 0.06, 0.98, 1, 47.98688889, -81.84856415, 4.78, 2.11, , , , 
1183.343, 1, 0, 0, , , 1, 1, , 1, 19.41, -0.18, -0.6, 0.05, 0.98, 1, 47.98688889, -81.84856415, 4.35, 2.08, , , , 
1183.487, 1, 0, 0, , , 1, 1, , 1, 19.41, -0.18, -0.59, 0, 0.98, 1, 47.98688889, -81.84856415, 4.78, 1.88, , , , 
1183.616, 1, 0, 0, , , 1, 1, , 1, 19.41, -0.18, -0.59, 0.01, 0.98, 1, 47.98688889, -81.84856415, 4.24, 2.34, , , , 
1183.759, 1, 0, 0, , , 1, 1, , 1, 19.41, -0.18, -0.58, 0.03, 0.98, 1, 47.98688889, -81.84856415, 4.49, 2.05, , , , 
1184.032, 1, 0, 0, , , 1, 1, , 1, 19.42, -0.18, -0.59, 0, 0.98, 1, 47.98688889, -81.84856415, 4.67, 2.11, , , , 
1184.143, 1, 0, 0, , , 1, 1, , 1, 19.42, -0.19, -0.61, -0.05, 0.98, 1, 47.98688889, -81.84856415, 4.44, 2.11, , , , 
1184.288, 1, 0, 0, , , 1, 1, , 1, 19.43, -0.2, -0.64, -0.04, 0.98, 1, 47.98688889, -81.84856415, 4.07, 2.06, , , , 
1184.417, 1, 0, 0, , , 1, 1, , 1, 19.43, -0.21, -0.68, -0.05, 0.98, 1, 47.98688889, -81.84856415, 4.8, 1.79, , , , 
1184.8, 1, 0, 0, , , 1, 1, , 1, 19.43, -0.23, -0.76, -0.06, 0.98, 1, 47.98688889, -81.84856415, 4.58, 2.28, , , , 
1185.087, 1, 0, 0, , , 1, 1, , 1, 19.44, -0.25, -0.83, -0.08, 0.98, 1, 47.98688889, -81.84856415, 4.66, 1.85, , , , 
1185.359, 1, 0, 0, , , 1, 1, , 1, 19.45, -0.28, -0.91, -0.1, 0.98, 1, 47.98688889, -81.84856415, 4.6, 2.45, , , , 
1185.631, 1, 0, 0, , , 1, 1, , 1, 19.45, -0.29, -0.96, -0.05, 0.98, 1, 47.98688889, -81.84856415, 4.8, 2.34, , , , 
1185.743, 1, 0, 0, , , 1, 1, , 1, 19.45, -0.3, -0.99, -0.09, 0.98, 1, 47.98688889, -81.84856415, 4.7, 2.08, , , , 
1185.887, 1, 0, 0, , , 1, 1, , 1, 19.45, -0.31, -1.02, -0.07, 0.98, 1, 47.98688889, -81.84856415, 4.12, 2.25, , , , 
1186.015, 1, 0, 0, , , 1, 1, , 1, 19.45, -0.32, -1.04, -0.06, 0.98, 1, 47.98688889, -81.84856415, 4.88, 2.19, , , , 
1186.159, 1, 0, 0, , , 1, 1, , 1, 19.46, -0.33, -1.07, -0.05, 0.98, 1, 47.98688889, -81.84856415, 4.49, 2.22, , , , 
1186.287, 1, 0, 0, , , 1, 1, , 1, 19.46, -0.33, -1.09, -0.02, 0.98, 1, 47.98688889, -81.84856415, 4.65, 2.22, , , , 
1186.431, 1, 0, 0, , , 1, 1, , 1, 19.46, -0.34, -1.1, -0.04, 0.98, 1, 47.98688889, -81.84856415, 4.76, 2.25, , , , 
1186.543, 1, 0, 0, , , 1, 1, , 1, 19.46, -0.34, -1.11, 0, 0.98, 1, 47.98688889, -81.84856415, 4.4, 2.31, , , , 
1186.703, 1, 0, 0, , , 1, 1, , 1, 19.46, -0.34, -1.12, -0.01, 0.98, 1, 47.98688889, -81.84856415, 4.4, 2.11, , , , 
1187.215, 1, 0, 0, , , 1, 1, , 1, 19.47, -0.34, -1.1, 0.01, 0.98, 1, 47.98688889, -81.84856415, 4.6, 2.5, , , , 
1187.327, 1, 0, 0, , , 1, 1, , 1, 19.47, -0.33, -1.09, 0.06, 0.98, 1, 47.98688889, -81.84856415, 4.91, 2.33, , , , 
1187.503, 1, 0, 0, , , 1, 1, , 1, 19.47, -0.34, -1.11, -0.05, 0.98, 1, 47.98688889, -81.84856415, 4.45, 2.27, , , , 
1187.775, 1, 0, 0, , , 1, 1, , 1, 19.47, -0.34, -1.12, -0.01, 0.98, 1, 47.98688889, -81.84856415, 4.43, 2.14, , , , 
1188.687, 1, 0, 0, , , 1, 1, , 1, 19.49, -0.31, -1.03, 0.03, 0.98, 1, 47.98688889, -81.84856415, 4.71, 1.74, , , , 
1188.895, 1, 0, 0, , , 1, 1, , 1, 19.49, -0.31, -1.02, 0, 0.98, 1, 47.98688889, -81.84856415, 4.49, 2.28, , , , 
1189.086, 1, 0, 0, , , 1, 1, , 1, 19.5, -0.31, -1, 0.02, 0.98, 1, 47.98688889, -81.84856415, 4.78, 2.31, , , , 
1189.374, 1, 0, 0, , , 1, 1, , 1, 19.5, -0.29, -0.96, 0.06, 0.98, 1, 47.98688889, -81.84856415, 4.94, 2.42, , , , 
1189.502, 1, 0, 0, , , 1, 1, , 1, 19.5, -0.28, -0.93, 0.05, 0.98, 1, 47.98688889, -81.84856415, 4.85, 2.1, , , , 
1189.918, 1, 0, 0, , , 1, 1, , 1, 19.51, -0.26, -0.84, 0.05, 0.98, 1, 47.98688889, -81.84856415, 4.52, 2.11, , , , 
1190.031, 1, 0, 0, , , 1, 1, , 1, 19.51, -0.25, -0.81, 0.11, 0.98, 1, 47.98688889, -81.84856415, 4.71, 2.08, , , , 
1190.174, 1, 0, 0, , , 1, 1, , 1, 19.52, -0.24, -0.78, 0.09, 0.98, 1, 47.98688889, -81.84856415, 4.52, 2.02, , , , 
1190.302, 1, 0, 0, , , 1, 1, , 1, 19.52, -0.23, -0.75, 0.1, 0.98, 1, 47.98688889, -81.84856415, 3.98, 2.22, , , , 
1190.447, 1, 0, 0, , , 1, 1, , 1, 19.52, -0.23, -0.74, 0.02, 0.98, 1, 47.98688889, -81.84856415, 4.77, 1.94, , , , 
1190.558, 1, 0, 0, , , 1, 1, , 1, 19.52, -0.22, -0.73, 0.06, 0.98, 1, 47.98688889, -81.84856415, 4.55, 2.39, , , , 
1190.783, 1, 0, 0, , , 1, 1, , 1, 19.52, -0.22, -0.71, 0.01, 0.98, 1, 47.98688889, -81.84856415, 4.52, 2.19, , , , 
1190.958, 1, 0, 0, , , 1, 1, , 1, 19.53, -0.21, -0.7, 0.04, 0.98, 1, 47.98688889, -81.84856415, 4.74, 2.25, , , , 
1191.214, 1, 0, 0, , , 1, 1, , 1, 19.53, -0.21, -0.68, 0.01, 0.98, 1, 47.98688889, -81.84856415, 4.32, 1.79, , , , 
1191.358, 1, 0, 0, , , 1, 1, , 1, 19.53, -0.2, -0.67, 0.04, 0.98, 1, 47.98688889, -81.84856415, 4.73, 2.7, , , , 
1191.518, 1, 0, 0, , , 1, 1, , 1, 19.53, -0.2, -0.67, -0.02, 0.98, 1, 47.98688889, -81.84856415, 4.52, 2.65, , , , 
1191.63, 1, 0, 0, , , 1, 1, , 1, 19.54, -0.21, -0.68, -0.06, 0.98, 1, 47.98688889, -81.84856415, 4.8, 1.74, , , , 
1191.774, 1, 0, 0, , , 1, 1, , 1, 19.54, -0.22, -0.71, -0.05, 0.98, 1, 47.98688889, -81.84856415, 4.58, 2.14, , , , 
1191.902, 1, 0, 0, , , 1, 1, , 1, 19.54, -0.23, -0.74, -0.05, 0.98, 1, 47.98688889, -81.84856415, 3.89, 2.1, , , , 
1192.046, 1, 0, 0, , , 1, 1, , 1, 19.54, -0.24, -0.77, -0.04, 0.98, 1, 47.98688889, -81.84856415, 4.26, 1.68, , , , 
1192.174, 1, 0, 0, , , 1, 1, , 1, 19.55, -0.24, -0.8, -0.02, 0.98, 1, 47.98688889, -81.84856415, 4.52, 2.71, , , , 
1192.318, 1, 0, 0, , , 1, 1, , 1, 19.55, -0.25, -0.81, -0.05, 0.98, 1, 47.98688889, -81.84856415, 4.81, 2.51, , , , 
1192.43, 1, 0, 0, , , 1, 1, , 1, 19.55, -0.24, -0.8, 0.06, 0.98, 1, 47.98688889, -81.84856415, 2.75, 3.55, , , , 
1192.59, 1, 0, 0, , , 1, 1, , 1, 19.55, -0.24, -0.8, -0.03, 0.98, 1, 47.98688889, -81.84856415, 4.37, 1.65, , , , 
1192.702, 1, 0, 0, , , 1, 1, , 1, 19.55, -0.25, -0.81, -0.07, 0.98, 1, 47.98688889, -81.84856415, 4.03, 2.88, , , , 
1192.926, 1, 0, 0, , , 1, 1, , 1, 19.56, -0.25, -0.84, -0.02, 0.98, 1, 47.98688889, -81.84856415, 3.56, 2.25, , , , 
1193.102, 1, 0, 0, , , 1, 1, , 1, 19.56, -0.26, -0.87, -0.08, 0.98, 1, 47.98688889, -81.84856415, 6.27, 1.11, , , , 
1193.342, 1, 0, 0, , , 1, 1, , 1, 19.56, -0.28, -0.91, -0.07, 0.98, 1, 47.98688889, -81.84856415, 5.48, 1.28, , , , 
1193.502, 1, 0, 0, , , 1, 1, , 1, 19.56, -0.28, -0.92, 0, 0.98, 1, 47.98688889, -81.84856415, 2.98, 3.07, , , , 
1193.662, 1, 0, 0, , , 1, 1, , 1, 19.56, -0.28, -0.93, -0.02, 0.98, 1, 47.98688889, -81.84856415, 5.45, 1.25, , , , 
1193.774, 1, 0, 0, , , 1, 1, , 1, 19.57, -0.29, -0.95, -0.1, 0.98, 1, 47.98688889, -81.84856415, 4.07, 2.54, , , , 
1193.918, 1, 0, 0, , , 1, 1, , 1, 19.57, -0.29, -0.96, -0.03, 0.98, 1, 47.98688889, -81.84856415, 4.74, 1.79, , , , 
1194.045, 1, 0, 0, , , 1, 1, , 1, 19.57, -0.3, -0.98, -0.06, 0.98, 1, 47.98688889, -81.84856415, 4.14, 2.45, , , , 
1194.19, 1, 0, 0, , , 1, 1, , 1, 19.57, -0.3, -0.99, -0.02, 0.98, 1, 47.98688889, -81.84856415, 4.49, 1.79, , , , 
1194.317, 1, 0, 0, , , 1, 1, , 1, 19.57, -0.3, -1, -0.03, 0.98, 1, 47.98688889, -81.84856415, 4.77, 2.02, , , , 
1194.445, 1, 0, 0, , , 1, 1, , 1, 19.58, -0.3, -0.99, -0.03, 0.98, 1, 47.98688889, -81.84856415, 4.49, 2.22, , , , 
1194.574, 1, 0, 0, , , 1, 1, , 1, 19.58, -0.3, -0.99, -0.01, 0.98, 1, 47.98688889, -81.84856415, 5.03, 2.08, , , , 
1194.733, 1, 0, 0, , , 1, 1, , 1, 19.58, -0.3, -0.98, 0.01, 0.98, 1, 47.98688889, -81.84856415, 4.21, 2.45, , , , 
1194.846, 1, 0, 0, , , 1, 1, , 1, 19.58, -0.3, -0.97, 0.04, 0.98, 1, 47.98688889, -81.84856415, 4.77, 2.14, , , , 
1195.053, 1, 0, 0, , , 1, 1, , 1, 19.58, -0.29, -0.95, 0.05, 0.98, 1, 47.98688889, -81.84856415, 4.76, 2.06, , , , 
1195.229, 1, 0, 0, , , 1, 1, , 1, 19.59, -0.29, -0.94, 0.02, 0.98, 1, 47.98688889, -81.84856415, 4.52, 1.91, , , , 
1195.63, 1, 0, 0, , , 1, 1, , 1, 19.59, -0.26, -0.84, 0.08, 0.98, 1, 47.98688889, -81.84856415, 4.69, 2.05, , , , 
1195.789, 1, 0, 0, , , 1, 1, , 1, 19.6, -0.24, -0.78, 0.14, 0.98, 1, 47.98688889, -81.84856415, 4.69, 2.48, , , , 
1195.917, 1, 0, 0, , , 1, 1, , 1, 19.6, -0.22, -0.71, 0.18, 0.98, 1, 47.98688889, -81.84856415, 4.89, 2.05, , , , 
1196.061, 1, 0, 0, , , 1, 1, , 1, 19.6, -0.2, -0.64, 0.16, 0.98, 1, 47.98688889, -81.84856415, 4.4, 2.36, , , , 
1196.189, 1, 0, 0, , , 1, 1, , 1, 19.6, -0.17, -0.57, 0.22, 0.98, 1, 47.98688889, -81.84856415, 4.12, 1.94, , , , 
1196.333, 1, 0, 0, , , 1, 1, , 1, 19.6, -0.15, -0.49, 0.15, 0.98, 1, 47.98688889, -81.84856415, 4.09, 1.73, , , , 
1196.445, 1, 0, 0, , , 1, 1, , 1, 19.6, -0.13, -0.41, 0.21, 0.98, 1, 47.98688889, -81.84856415, 4.15, 1.94, , , , 
1196.605, 1, 0, 0, , , 1, 1, , 1, 19.61, -0.11, -0.35, 0.14, 0.98, 1, 47.98688889, -81.84856415, 4.6, 1.77, , , , 
1196.814, 1, 0, 0, , , 1, 1, , 1, 19.59, -0.07, -0.24, 0.18, 0.98, 1, 47.98688889, -81.84856415, 3.97, 1.99, , , , 
1196.989, 1, 0, 0, , , 1, 1, , 1, 19.6, -0.02, -0.06, 0.29, 0.98, 1, 47.98688889, -81.84856415, 4.78, 1.4, , , , 
1197.133, 1, 0, 0, , , 1, 1, , 1, 19.61, 0.01, 0.02, 0.17, 0.98, 1, 47.98688889, -81.84856415, 3.89, 2.3, , , , 
1197.357, 1, 0, 0, , , 1, 1, , 1, 19.61, 0.03, 0.09, 0.07, 0.98, 1, 47.98688889, -81.84856415, 5.56, 2.2, , , , 
1197.485, 1, 0, 0, , , 1, 1, , 1, 19.62, 0.05, 0.16, 0.16, 0.98, 1, 47.98688889, -81.84856415, 4.09, 2.39, , , , 
1197.934, 1, 0, 0, , , 1, 1, , 1, 19.62, 0.09, 0.29, 0.09, 0.98, 1, 47.98688889, -81.84856415, 4.31, 2.22, , , , 
1198.733, 1, 0, 0, , , 1, 1, , 1, 19.64, 0.07, 0.22, -0.03, 0.98, 1, 47.98688889, -81.84856415, 4.49, 1.91, , , , 
1198.861, 1, 0, 0, , , 1, 1, , 1, 19.64, 0.05, 0.17, -0.13, 0.98, 1, 47.98688889, -81.84856415, 4.57, 2.22, , , , 
1199.005, 1, 0, 0, , , 1, 1, , 1, 19.64, 0.04, 0.14, -0.04, 0.98, 1, 47.98688889, -81.84856415, 4.89, 1.99, , , , 
1199.117, 1, 0, 0, , , 1, 1, , 1, 19.64, 0.04, 0.13, -0.01, 0.98, 1, 47.98688889, -81.84856415, 4.04, 2.48, , , , 
1199.277, 1, 0, 0, , , 1, 1, , 1, 19.65, 0.04, 0.13, 0, 0.98, 1, 47.98688889, -81.84856415, 4.54, 2.08, , , , 
1199.485, 1, 0, 0, , , 1, 1, , 1, 19.65, 0.05, 0.16, 0.04, 0.98, 1, 47.98688889, -81.84856415, 4.51, 1.93, , , , 
1199.613, 1, 0, 0, , , 1, 1, , 1, 19.65, 0.06, 0.19, 0.07, 0.98, 1, 47.98688889, -81.84856415, 4.58, 2.28, , , , 
1199.884, 1, 0, 0, , , 1, 1, , 1, 19.65, 0.05, 0.17, -0.03, 0.98, 1, 47.98688889, -81.84856415, 4.15, 2.22, , , , 
1200.077, 1, 0, 0, , , 1, 1, , 1, 19.65, 0.04, 0.14, -0.04, 0.98, 1, 47.98688889, -81.84856415, 4.41, 2.05, , , , 
1200.348, 1, 0, 0, , , 1, 1, , 1, 19.66, 0.03, 0.09, -0.05, 0.98, 1, 47.98688889, -81.84856415, 4.43, 2.13, , , , 
1200.461, 1, 0, 0, , , 1, 1, , 1, 19.66, 0.02, 0.07, -0.07, 0.98, 1, 47.98688889, -81.84856415, 4.77, 1.94, , , , 
1200.732, 1, 0, 0, , , 1, 1, , 1, 19.67, 0.02, 0.06, 0, 0.98, 1, 47.98688889, -81.84856415, 5.37, 2.59, , , , 
1201.004, 1, 0, 0, , , 1, 1, , 1, 19.67, 0.03, 0.11, 0.05, 0.98, 1, 47.98688889, -81.84856415, 4.2, 2.13, , , , 
1201.148, 1, 0, 0, , , 1, 1, , 1, 19.67, 0.04, 0.13, 0.06, 0.98, 1, 47.98688889, -81.84856415, 4.41, 2.08, , , , 
1201.261, 1, 0, 0, , , 1, 1, , 1, 19.68, 0.05, 0.15, 0.06, 0.98, 1, 47.98688889, -81.84856415, 4.18, 2.08, , , , 
1201.42, 1, 0, 0, , , 1, 1, , 1, 19.68, 0.06, 0.18, 0.03, 0.98, 1, 47.98688889, -81.84856415, 5, 1.74, , , , 
1201.9, 1, 0, 0, , , 1, 1, , 1, 19.69, 0.05, 0.18, -0.01, 0.98, 1, 47.98688889, -81.84856415, 4.4, 2.33, , , , 
1202.029, 1, 0, 0, , , 1, 1, , 1, 19.69, 0.05, 0.18, 0.03, 0.98, 1, 47.98688889, -81.84856415, 4.68, 1.57, , , , 
1202.204, 1, 0, 0, , , 1, 1, , 1, 19.69, 0.05, 0.16, 0, 0.98, 1, 47.98688889, -81.84856415, 4.86, 2.54, , , , 
1202.332, 1, 0, 0, , , 1, 1, , 1, 19.69, 0.04, 0.14, -0.05, 0.98, 1, 47.98688889, -81.84856415, 4.61, 2.19, , , , 
1202.477, 1, 0, 0, , , 1, 1, , 1, 19.69, 0.04, 0.13, -0.01, 0.98, 1, 47.98688889, -81.84856415, 4.32, 1.88, , , , 
1202.604, 1, 0, 0, , , 1, 1, , 1, 19.7, 0.03, 0.09, -0.09, 0.98, 1, 47.98688889, -81.84856415, 4.46, 2.28, , , , 
1202.749, 1, 0, 0, , , 1, 1, , 1, 19.7, 0.02, 0.07, -0.07, 0.98, 1, 47.98688889, -81.84856415, 4.26, 1.28, , , , 
1202.876, 1, 0, 0, , , 1, 1, , 1, 19.7, 0.01, 0.04, -0.05, 0.98, 1, 47.98688889, -81.84856415, 3.78, 2.02, , , , 
1203.02, 1, 0, 0, , , 1, 1, , 1, 19.7, 0, 0.02, -0.03, 0.98, 1, 47.98688889, -81.84856415, 4.63, 2.48, , , , 
1203.133, 1, 0, 0, , , 1, 1, , 1, 19.7, 0, 0, -0.01, 0.98, 1, 47.98688889, -81.84856415, 4.72, 1.45, , , , 
1203.276, 1, 0, 0, , , 1, 1, , 1, 19.71, 0, -0.01, -0.03, 0.98, 1, 47.98688889, -81.84856415, 4.4, 2.47, , , , 
1203.404, 1, 0, 0, , , 1, 1, , 1, 19.71, 0, -0.01, -0.02, 0.98, 1, 47.98688889, -81.84856415, 4.4, 2.68, , , , 
1204.06, 1, 0, 0, , , 1, 1, , 1, 19.72, 0, 0, 0, 0.98, 1, 47.98688889, -81.84856415, 4.32, 2.08, , , , 
1204.172, 1, 0, 0, , , 1, 1, , 1, 19.72, 0, 0.01, 0.03, 0.98, 1, 47.98688889, -81.84856415, 4.8, 2.59, , , , 
1204.333, 1, 0, 0, , , 1, 1, , 1, 19.72, 0.01, 0.04, 0.08, 0.98, 1, 47.98688889, -81.84856415, 4.43, 2.11, , , , 
1204.46, 1, 0, 0, , , 1, 1, , 1, 19.72, 0.02, 0.06, 0.06, 0.98, 1, 47.98688889, -81.84856415, 4.54, 1.34, , , , 
1204.62, 1, 0, 0, , , 1, 1, , 1, 19.72, 0.02, 0.07, 0.01, 0.98, 1, 47.98688889, -81.84856415, 4.44, 2.39, , , , 
1205.42, 1, 0, 0, , , 1, 1, , 1, 19.74, 0.01, 0.02, -0.02, 0.98, 1, 47.98688889, -81.84856415, 4.9, 2.63, , , , 
1205.916, 1, 0, 0, , , 1, 1, , 1, 19.74, 0.01, 0.04, 0, 0.98, 1, 47.98688889, -81.84856415, 4.8, 2.05, , , , 
1206.059, 1, 0, 0, , , 1, 1, , 1, 19.74, 0.01, 0.04, 0, 0.98, 1, 47.98688889, -81.84856415, 4.26, 2.08, , , , 
1206.236, 1, 0, 0, , , 1, 1, , 1, 19.74, 0.01, 0.03, 0, 0.98, 1, 47.98688889, -81.84856415, 4.8, 1.88, , , , 
1206.763, 1, 0, 0, , , 1, 1, , 1, 19.76, -0.01, -0.03, -0.04, 0.98, 1, 47.98688889, -81.84856415, 4.41, 2.62, , , , 
1206.892, 1, 0, 0, , , 1, 1, , 1, 19.76, -0.01, -0.03, 0, 0.98, 1, 47.98688889, -81.84856415, 5.23, 1.82, , , , 
